RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
960,Coweta,Georgia,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115500,1.16E+05,1.21E+05,125800,125800,126800,123500,125400,125200,129400,132300,132500,132200,132100,134400,1.35E+05,134800,134700,134600,136800,140400,144100,151100,151600,151400,148400,149600,149900,147100,1.47E+05,149900,152100,153600,155400,161300,161800,160900,156400,157900,161600,166300,167200,166500,165500,166600,166100,167300,166200,171300,171700,174200,173900,175500,180400,182500,182300,177200,174800,174900,178700,1.80E+05,175100,173200,183700,194900,199100,192900,186800,186300,1.88E+05,190500,188100,186200,1.91E+05,204600,
335,Wood,Ohio,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122300,126500,131500,130200,126900,1.23E+05,125900,132200,138700,137900,138900,133500,134100,132100,136600,134900,1.36E+05,130800,132600,131200,1.37E+05,138800,128500,125100,128900,139700,137700,141100,140900,143900,139500,134900,131300,131800,137300,143200,142700,141700,135100,137400,141400,148700,148100,148100,141600,137300,126100,126200,133100,146400,153400,154100,147900,147200,156500,160900,166700,154100,
2213,Columbia,Georgia,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165900,168500,171700,173700,174200,174100,176700,177800,178800,175800,173300,172200,170400,168200,169500,171400,174900,173800,174800,175200,177800,174300,177300,174200,1.75E+05,172400,183800,185300,188800,180900,184200,1.84E+05,180800,179800,1.77E+05,177600,176500,1.76E+05,178800,
884,Blount,Tennessee,222,,,,,,,,,,,,,,,,,,,133900,136200,135300,1.36E+05,135900,139500,141300,140800,135700,129700,130600,130400,129400,128600,131300,134100,131400,126200,126800,130800,135200,127900,127300,123900,132400,125900,127200,125400,1.30E+05,134100,133200,137400,133700,132300,127500,129800,131300,131600,134900,134600,135700,134500,132300,135700,136100,143300,144200,140700,136900,136600,136300,139100,140800,138400,139900,134900,139500,136300,137200,137100,138500,139200,1.39E+05,142100,144800,148300,148100,149800,145700,142500,146300,149500,154500,152400,156300,153700,149100,145900,146900,1.51E+05,1.52E+05,155800,1.53E+05,156400,156200,159700,159200,158100,163600,163200,168900,165600,167300,163400,1.63E+05,162800,166100,167400,171300,171200,172600,
3193,Spotsylvania,Virginia,223,,,,,,,,,,,,,,,181400,177200,1.87E+05,183700,183700,183600,182100,182900,183400,188900,191200,190900,192200,1.91E+05,1.91E+05,185100,1.88E+05,181200,178800,175700,178400,181700,175700,178100,177600,183200,182700,183900,188700,189100,185900,182700,175600,183800,183300,194200,1.88E+05,185900,185900,187500,192900,185900,186400,180500,193200,200900,2.09E+05,2.05E+05,205200,220300,2.23E+05,227200,217300,218100,217200,210300,206200,206500,213400,220300,221100,221600,225800,2.24E+05,228600,227500,228500,2.28E+05,228900,227800,226600,225900,2.31E+05,2.31E+05,230300,228300,2.25E+05,225400,225100,226400,229500,233800,237600,239900,235300,235200,231700,235100,233500,235400,237900,244100,239900,2.51E+05,256800,270200,260900,256200,250600,251600,250800,2.50E+05,244700,244600,250200,261500
1972,Pickens,South Carolina,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89600,89900,9.70E+04,98900,108100,108800,109600,103700,1.06E+05,106700,107200,104200,100900,100600,102100,105900,109200,103100,104400,104800,112700,117500,121100,118100,112100,113200,117900,121300,116100,113900,115200,119600,117700,109300,108400,103800,114800,113400,122800,112800,115800,115300,1.21E+05,119900,125600,127900,126600,122500,1.25E+05,126700,127400,123700,123900,127400,129300,130700,128800,129200,127300,130200,1.29E+05,1.31E+05,126200,131700,135300,1.38E+05,137800,134600,134700,135900,140300,1.42E+05,1.39E+05,,,,,,,,,,,
394,Boone,Kentucky,225,160700,155800,145200,142700,142800,144300,143500,146100,144100,143700,1.40E+05,142300,138600,140600,133800,134300,131200,137300,139300,140600,140100,142900,145400,141900,142300,134800,1.34E+05,132300,133900,144100,1.44E+05,145400,138500,136300,144400,151400,149500,144800,135800,144100,142100,141600,136100,138300,142600,140600,133900,138500,135300,136500,124500,136500,138300,144200,1.41E+05,144100,145600,142900,142100,140200,137200,135600,139100,140600,143300,136100,140100,145900,154600,149500,141300,1.41E+05,150400,155100,155400,1.49E+05,146500,146800,147900,1.47E+05,139300,140100,143800,151700,155100,156300,155800,158400,159100,164500,159700,164300,163700,1.71E+05,170300,173200,169600,168800,159400,163400,166500,173700,175400,172900,175300,175900,178300,182500,177600,175100,162700,169400,172700,175700,171100,174200,181100,187400,1.85E+05,182300
2097,Windham,Connecticut,226,194700,1.98E+05,187200,181900,179200,182800,174800,173900,173700,181300,175200,173800,169100,174500,174700,172100,1.72E+05,167200,166500,1.62E+05,167300,176400,172800,171400,170800,175400,176200,166100,162800,155400,156900,171700,1.75E+05,177100,156700,153800,147800,160400,159700,158900,145800,157300,161900,168900,159600,159500,154400,154200,166800,167700,165100,1.48E+05,1.48E+05,153700,157500,1.57E+05,156200,151700,155600,156200,161100,1.60E+05,156800,157700,158500,158700,156100,154200,1.55E+05,1.56E+05,151800,144800,1.45E+05,149500,159500,156300,1.56E+05,153800,155900,151200,151700,151900,158400,1.53E+05,154700,1.58E+05,156900,1.59E+05,157100,164700,165800,165800,161500,159700,152200,155200,1.50E+05,156700,1.58E+05,162100,172200,172800,174200,1.66E+05,1.65E+05,165900,165400,176100,176800,179400,171600,173700,175500,176100,176200,180900,178700,188300,180300,
1308,Parker,Texas,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192200,188100,184900,188800,196100,203100,2.12E+05,215100,214600,194400,191500,194600,210300,204200,207800,208200,217200,214300,210100,208500,2.09E+05,207700,223400,221700,223400,214500,227400,233200,229200,224700,232200,241700,240500,245300,249600,252500,251600,248300,246400,236700,233300,234400,242900,250600,262600,262200,
2173,Canadian,Oklahoma,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21E+05,126900,130700,136400,133100,129900,130500,128100,127400,125500,131200,133900,132400,128600,1.29E+05,132500,1.35E+05,135700,137300,138800,139600,1.39E+05,139900,137800,136700,137600,139500,141200,140600,141200,138500,140700,140100,143900,1.43E+05,147900,146700,147600,143600,144800,147300,148600,149900,147200,148800,147500,148100,148100,149600,150400,151600,152500,153100,154100,153300,149900,1.47E+05,146400,152400,1.53E+05,1.56E+05,154900,156100,153300,153100,1.51E+05,155500,160200,157800,154300,153500,157400,159600,1.57E+05,158400,160500,163300,163800,162400,155200,146200
1590,Carroll,Georgia,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87700,8.50E+04,86600,89800,94200,97300,97900,96400,96800,98700,101800,104600,104600,103900,103100,104600,106100,1.04E+05,1.06E+05,108400,1.15E+05,111600,111200,110700,116800,1.19E+05,120800,119200,1.17E+05,1.15E+05,114800,114500,115800,115700,116500,116800,119700,120200,121500,121400,123100,123200,127900,128900,127600,127700,130700,141900,140300,137300,130100,127800,134500,131300,137500,135300,138900,
1478,Warren,New Jersey,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215500,227300,211700,213700,210300,218500,205800,205900,191100,201400,188400,200200,199800,214100,210300,223100,220300,226500,2.09E+05,1.97E+05,177600,189100,191200,211300,204300,2.08E+05,203400,209100,209900,203300,208300,201800,199100,1.93E+05,199500,200400,206800,209400,208900,203600,207200,206900,1.97E+05,186200,184800,199800,201200,2.00E+05,1.99E+05,215400,219700,221400,208700,212700,205400,207700,209700,214800,207600,2.09E+05,206600,211800,207700,211300,205900,208500,211700,224400,206400,206200,2.06E+05,220200,217300,206200,227800,227700,2.29E+05,207800,188700,186800,186400,188100,1.87E+05,184100,183900,190700,182700,190100,179400,
1697,Fayette,Georgia,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192600,1.91E+05,185200,1.79E+05,172500,166700,1.65E+05,176200,177600,180300,174700,1.69E+05,1.72E+05,1.68E+05,167700,158300,164400,171300,184300,189500,191700,192900,191900,193900,192100,192900,192200,195300,195400,1.97E+05,197200,199100,195400,188900,197300,2.04E+05,213600,204400,207300,202500,202700,206400,208100,216700,216800,226700,230300,224900,229400,232600,239900,237700,2.37E+05,2.45E+05,2.53E+05,251600,2.47E+05,239300,238800,238300,239400,238200,238800,237600,238800,2.37E+05,241400,256400,265200,269300,263400,254100,248300,239900,247100,237300,233700,224900,
1657,DeKalb,Illinois,232,200500,182900,175500,169700,173900,175600,183900,181700,183500,174600,186300,178400,174800,157300,160300,155300,154600,150500,152800,159800,162700,168800,161300,151300,143900,145800,154400,150100,145800,137600,135900,135700,141900,146700,145700,140600,138100,129800,121800,116300,121200,125800,123600,120600,118200,130100,124700,121100,109300,107800,111700,109300,116300,116300,114600,117700,120600,125800,121900,120700,119400,110300,108400,112600,120100,123400,123600,129600,129800,127700,124900,125500,129600,136900,1.42E+05,144500,140100,131400,130100,1.32E+05,1.43E+05,136700,140700,130100,139100,132500,141400,135900,142800,1.44E+05,1.48E+05,145500,143800,144400,144800,147700,1.47E+05,147300,147200,147500,150100,1.49E+05,1.50E+05,1.47E+05,148500,154500,155400,153700,149800,149800,1.50E+05,144100,1.50E+05,1.50E+05,156300,151800,155800,157100,155800,
1833,Kaufman,Texas,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153900,150200,150100,145700,145800,1.46E+05,1.51E+05,153800,155100,150900,148200,1.52E+05,153600,155200,157400,164200,168900,176300,176400,181200,179600,182800,181600,173200,169700,172700,176700,181800,184800,185700,184600,180500,182500,181400,183200,184800,190300,1.94E+05,193800,185400,184100,185300,1.97E+05,196300,196900,1.95E+05,200800,208400,210600,216500,208600,207600,201300
2283,Franklin,Missouri,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140600,138800,135900,138500,1.42E+05,140900,137800,135300,142800,146700,147100,138700,1.39E+05,143200,149300,148400,148300,148800,152200,155400,157400,154300,156800,153500,157400,153900,157600,154200,1.54E+05,154500,148600,144500,140500,
429,Cecil,Maryland,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194700,180100,183100,181200,193500,193300,186900,180500,178500,177800,179400,1.79E+05,173400,174200,177500,185100,201800,202600,202600,1.86E+05,180700,179600,181400,181200,182500,181600,186600,184800,185200,183500,192400,190700,1.98E+05,194800,185900,1.83E+05,185700,199400,198100,183300,178500,179800,184600,1.94E+05,1.81E+05,189100,1.80E+05,195400,194400,193700,1.86E+05,186800,192800,190900,188500,1.94E+05,201600,211200,208100,212100,208500,204800,201400,203300,212300,214900,205300
855,Bartow,Georgia,236,,,,,,,,,,,,,,,,,,,,,,,,,,,102400,99300,92700,88600,90600,98200,89200,84200,91300,97100,94300,83100,84400,87900,84500,79800,77300,75400,75500,75100,78800,79300,78900,79300,78500,80200,78500,78400,79900,79300,8.10E+04,79900,84900,88300,94900,96900,98300,96300,100300,103500,107300,1.03E+05,104200,101800,106600,110900,115400,113700,109300,106100,104500,106300,110700,117700,1.18E+05,1.19E+05,115200,115700,111400,112600,114900,120500,125100,124500,122300,119900,1.17E+05,119400,125500,131200,131100,1.29E+05,1.32E+05,137300,134200,133100,129600,133800,1.38E+05,141200,139300,140200,138100,139600,139800,142100,146300,145600,152100,1.51E+05,155200,153500,157800,
1758,Hanover,Virginia,237,,,,,,,,,,,,,,,,,,,231800,230500,228900,231500,228400,232300,228600,2.33E+05,225600,225600,232400,230100,233500,2.28E+05,2.41E+05,2.43E+05,246400,240300,233600,229600,209600,2.04E+05,2.02E+05,209400,207900,197600,204300,205600,205900,201500,196900,198600,2.01E+05,206300,215600,204100,208500,212700,2.33E+05,235100,230800,2.18E+05,217700,213400,220900,2.26E+05,228800,230200,230200,231700,2.37E+05,236600,232400,223700,219500,224200,2.17E+05,217900,211100,213600,216500,217900,220100,219100,229500,236500,2.39E+05,228400,229100,224100,2.30E+05,228400,230400,231400,226200,225200,2.21E+05,228700,233400,240800,238800,239600,239500,240600,236500,235200,247600,252600,252400,247300,248600,255200,246700,243300,241800,247600,250600,255500,272300,275900,272100,264100
1343,Putnam,New York,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285300,280100,278900,286600,294300,295300,3.00E+05,290200,292700,2.91E+05,298400,294300,297900,296500,293400,280700,275200,278600,283400,2.95E+05,300300,302800,291900,297900,314500,327300,309600,2.82E+05,255100,2.82E+05,298800,315600,292200,286100,2.92E+05,300200,314100,
112,Cass,Missouri,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139800,142700,1.45E+05,142600,142700,154500,160700,153900,141200,137400,137600,1.36E+05,141700,146300,148100,140500,143300,150300,158700,165500,162200,163900,159800,1.65E+05,156800,153800,151500,158400,157900,153800,147600,150600,154500,159200,163900,166100,167700,164900,164400,1.70E+05,170300,170600,1.64E+05,165100,169500,1.75E+05,182100,182600,180300,1.75E+05,171900,175100,174900,188500,189500,193600,
2110,Yamhill,Oregon,240,239200,2.36E+05,234900,227900,227800,217500,218800,2.09E+05,220400,217900,233900,2.35E+05,228200,212600,204700,207200,212700,203300,205100,1.96E+05,201400,200600,204800,201200,194400,191500,188600,195600,199100,205200,2.08E+05,202700,198100,198400,195700,195100,179900,174100,164900,173200,1.74E+05,174700,168800,176200,179300,175700,168800,1.82E+05,178500,181400,171400,175900,1.74E+05,178200,1.81E+05,185900,180700,191300,195700,2.04E+05,209600,200500,197500,193800,208800,2.18E+05,222200,225500,219300,214800,213900,2.21E+05,220400,220200,224700,229700,225900,222700,220300,222700,2.28E+05,220600,224800,216200,226500,230300,230300,232500,232600,237200,239800,240700,238700,240900,241400,250200,251300,246400,251500,2.53E+05,264800,257600,261200,262200,278700,288900,297100,300400,294400,2.92E+05,285200,2.85E+05,291100,292100,305500,304600,308600,298100,3.04E+05,310100
1707,Flagler,Florida,241,174100,173700,174600,168800,166800,166300,166300,165800,163600,165600,156700,153300,149700,151200,150700,148600,149100,154900,1.52E+05,151300,141400,142400,138700,142500,142100,141700,135700,131700,132300,136300,136600,136900,135200,137400,1.38E+05,128700,124300,127200,128900,125400,1.19E+05,121500,122800,122800,122800,124200,120400,116700,118600,119800,1.26E+05,121600,1.22E+05,121500,1.25E+05,128800,130600,131700,132500,133500,135800,138800,137600,136600,137600,1.42E+05,1.46E+05,146100,146700,1.45E+05,143300,143400,145400,147100,147100,149100,147900,147900,138300,141900,141700,152500,155100,158400,159100,159700,160600,160700,160100,168100,168600,171600,165800,166600,170900,171200,172200,169500,175100,179800,185700,185600,182400,181500,185900,196100,192500,188200,188900,197300,199100,199300,192700,201100,200400,204800,201900,205900,206500,
3260,Portsmouth City,Virginia,242,175100,1.64E+05,158200,161300,158900,154600,152300,147400,150200,152400,151100,161800,160500,162500,149600,1.44E+05,145600,145400,145900,141500,1.40E+05,143900,146500,149900,146200,141700,1.31E+05,135400,1.33E+05,125800,117400,1.17E+05,1.26E+05,1.25E+05,128600,129600,117800,110100,95500,101300,1.06E+05,116300,1.12E+05,101400,94200,1.05E+05,114900,122100,121800,119400,121700,117700,116900,114800,111900,110200,101500,106900,108100,1.17E+05,113800,114200,108200,107300,106300,109800,109500,110500,111700,115600,114600,112600,109500,104900,106400,110100,123300,122800,128800,121100,117700,108100,98500,113700,116700,126200,124300,122500,126400,120900,125100,1.25E+05,126800,128900,1.28E+05,128200,128900,133700,1.35E+05,135700,131200,129200,128800,127200,128200,124500,1.30E+05,135200,128900,126500,119100,125800,1.33E+05,138500,1.41E+05,140700,136400,144100,146500,
796,Wayne,New York,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13E+05,115300,105300,106900,114500,115400,108500,100200,114500,117400,118800,106300,107200,108400,105800,106300,106600,103400,104300,105300,112500,116400,1.12E+05,113500,112200,114200,1.07E+05,1.05E+05,103500,107500,1.07E+05,105900,119700,115300,117100,99300,101500,101500,106100,106800,105500,102800,103400,111100,112700,114400,100500,98800,97800,103800,107500,108400,111600,110600,1.10E+05,111100,120700,115600,110100,104300,110400,115600,113300,1.12E+05,111800,101200,92700,,
924,Carver,Minnesota,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244900,245200,250300,258800,260100,254100,240100,247200,260100,279600,278500,271900,269500,277400,288100,2.91E+05,287700,285200,287700,2.87E+05,295500,342500,371200,369200,319400,300400,295200,304800,298500,3.06E+05,2.97E+05,274600,258400,
1581,Calvert,Maryland,245,313700,322400,312400,300800,298300,292700,285400,281700,2.76E+05,275800,2.64E+05,278800,288900,300600,292100,274700,256700,2.59E+05,265700,276300,273800,267500,265300,268300,275700,287100,270200,2.63E+05,247600,257100,2.54E+05,256300,239900,242800,247100,261800,270800,269200,268400,252800,257800,267400,270700,262600,2.55E+05,260900,251600,243800,262500,268600,268600,255300,250900,260900,246400,248800,245800,264600,260100,263600,260600,276300,268300,261900,258400,263400,261800,263300,263900,259700,259400,259900,263800,257100,257800,2.62E+05,276300,280300,2.78E+05,269900,261400,261900,266800,270600,269700,2.64E+05,2.68E+05,265300,263200,258100,264900,263400,266200,2.62E+05,259900,264600,284300,287300,281500,2.60E+05,256500,256100,252300,251400,252700,257700,254800,254600,276300,301900,308300,294200,281400,292400,294300,298500,286200,284500,281600,
2846,Sherburne,Minnesota,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129800,136400,138600,136600,134400,129100,135600,132700,139100,138400,134700,138800,137300,145900,142500,144300,144300,141600,143700,155200,161500,162800,149500,145500,144100,152500,157900,161200,160400,160200,161200,1.63E+05,164100,162100,161300,162100,164600,165900,167600,168400,172500,175500,176700,1.75E+05,175600,178400,179500,1.80E+05,180100,1.82E+05,183500,184500,191900,193900,1.90E+05,185700,187700,195100,198300,200400,203300,2.01E+05,200500,204400,203600,202800,1.97E+05,202700,214800,218800,216200,207400,209100,211600,214500,212500,216600,214200,217600,
1961,Ozaukee,Wisconsin,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242700,240500,261600,244500,251300,235100,257200,263700,267100,246600,243400,254100,264700,246500,2.45E+05,227900,245200,248300,277800,287800,273900,256800,243700,253500,268300,265600,268600,260700
2514,Rockdale,Georgia,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88100,89300,9.10E+04,104400,108700,109700,99500,100200,103400,111200,107800,103400,9.90E+04,98900,98900,92700,90400,92500,99500,102300,103600,98600,96400,96300,101700,108900,108900,109500,1.10E+05,111300,111600,103800,101400,99200,108600,114900,117400,116200,116800,120900,119700,118200,109400,113700,115300,128700,132100,134800,134400,1.37E+05,136100,135700,127300,119400,117600,124400,139700,155500,157700,167600,1.70E+05,
3194,Suffolk City,Virginia,249,,,,,,,,,,,,,,,,,,,,,,,,244200,244900,233300,221700,226500,235500,234100,2.27E+05,216400,230100,2.27E+05,235900,216600,218900,203700,2.12E+05,209800,2.06E+05,199400,195400,193700,207100,215500,214800,192600,191300,209900,225100,220500,210600,208400,212400,218200,232800,237500,2.33E+05,221500,219900,221700,218300,212300,212500,208500,2.10E+05,209300,210900,211300,195800,1.89E+05,188800,207300,215300,219100,217700,214900,212500,2.16E+05,225400,230700,2.31E+05,226800,221900,219200,220300,222100,223200,225400,226500,215800,211400,2.22E+05,230600,230500,220100,2.21E+05,222200,224300,225700,2.31E+05,231900,230900,242800,239900,246400,230300,232400,225200,2.29E+05,226800,228400,224600,228800,224500,2.31E+05,2.27E+05,224700,226200
1469,Walton,Georgia,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300,98100,89100,94400,92200,95200,87500,89200,86400,90400,99200,106900,107200,101100,97400,1.05E+05,111300,110800,105700,101300,106500,112700,117100,119300,122500,125200,125100,123600,124600,127500,131400,131300,131400,128300,131800,132800,134400,134300,135900,137300,135300,136600,139500,142500,142100,145600,142900,145800,142200,144300,142300,144300,1.46E+05,151500,149600,152200,148700,147400,1.46E+05,145200,148900,149800,157800,160300,164800,160700,1.59E+05,165500,170700,175300,169700,1.65E+05,164700,167600,173500,175900,176100,180500,
632,Maury,Tennessee,251,122100,121800,1.29E+05,124400,122600,116900,115100,110700,114100,113400,120300,113900,113900,114100,121600,122400,122400,114900,115600,112400,124100,126300,132300,123700,128900,122800,126500,119300,114500,1.15E+05,109200,113200,105500,1.15E+05,109300,108600,107300,110800,114800,108100,108500,105400,99900,96100,97200,105800,113900,1.16E+05,1.19E+05,115800,110400,108500,108600,112100,110100,112800,128400,133400,139800,127100,127600,1.28E+05,1.30E+05,129700,1.22E+05,124900,124300,126200,126500,126900,119300,119300,1.18E+05,131800,132600,139500,142700,142600,138200,134300,146500,150500,1.48E+05,142900,1.58E+05,158600,155500,1.44E+05,152200,153500,156900,155800,156800,155900,152900,153600,158400,160400,164700,154600,157300,157500,168400,176300,176900,178700,183200,177500,1.77E+05,170200,176500,175600,1.81E+05,179100,182300,174300,187900,1.89E+05,198300,
2516,Rockwall,Texas,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205700,204700,203500,207400,2.14E+05,207200,209500,202600,207800,204400,214500,220400,220900,214100,207700,207500,206300,211800,209700,218200,222700,224400,220700,214900,220800,228400,238300,224200,223700,226700,242200,243300,238100,245100,242700,244800,239900,244200,265900,268900,278800,262400,2.66E+05,259300,261900,264700,2.68E+05,270700,276600,2.79E+05,279200,279500
1251,Nassau,Florida,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180700,1.87E+05,193600,192900,188800,1.83E+05,203500,210800,210300,211600,211500,209500,1.89E+05,190900,198900,214700,224100,239100,225300,215100,185500,198300,211300,231400,242200,234900,241500,269600,264800,257800,221800,207800,209900,213800,230800,227700,231200,233800,234300,226800,229800,236900,237800,233600,227600,230600,231200,226800,2.17E+05,212200,2.07E+05,212800,222400,224700,227700,230600,236100,223900,205300,215100,218600,242700,240300,249100,237300,237600,235900,240200,2.37E+05,237600,234500,2.60E+05,254900,262300,246400,261300,253400,260700,,,
460,Creek,Oklahoma,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87700,91500,91600,106400,111200,117800,115300,115300,111300,103300,9.50E+04,98300,94200,93200,9.00E+04,101200,113300,113300,1.08E+05,105800,101300,101400,102100,103500,104100,
2620,Armstrong,Pennsylvania,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70800,72200,58400,6.60E+04,64400,70700,66900,66100,70500,69700,7.40E+04,7.30E+04,76500,69800,78400,70800,76900,69300,73100,79100,7.50E+04,76500,64600,70500,58800,65600,64700,75100,73700,7.80E+04,66600,61900,63200,73500,79300,75700,7.60E+04,72400,66600,63300,58900,63700,62700,6.60E+04,69100,81400,81900,70700,68500,74800,84400,78100,70400,70700,70300,
1233,Morgan,Indiana,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147600,143200,146300,140800,1.50E+05,148900,152700,150500,153500,153800,152900,159100,156800,148800,142800,140200,145600,143300,145400,148600,155300,158900,159300,1.56E+05,164200,167400,169400,159800,
1465,Walker,Georgia,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89500,90900,88100,88100,85100,86700,87900,92200,88900,91700,8.90E+04,91200,88900,87700,87800,89100,94700,94900,95500,93800,94200,88300,83800,91800,103400,111700,99600,92500,89600,95200,91800,95600,93400,101400,103800,
702,Salem,New Jersey,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153300,146800,137800,157400,168200,157700,127300,1.15E+05,122100,137100,131100,141900,140800,155500,146100,141500,140300,154200,162500,154300,148200,1.43E+05,139100,1.26E+05,123800,107300,109800,113600,124200,1.18E+05,115800,126100,131300,127400,125800,125800,135700,140900,143800,148600,147500,138100,123200,113700,117200,121800,113500,1.13E+05,114400,111100,107500,99300,100500,104400,114300,116600,106900,105400,118200,1.28E+05,1.24E+05,1.14E+05,105800,1.07E+05,93600,93100,8.30E+04,9.70E+04,101500,103600,100100,93800,74100,
345,York,Virginia,259,271700,310600,281400,289300,266300,282600,285600,295900,269200,265700,274500,312300,304700,290500,277200,289200,286800,280300,296800,297700,290600,271600,258200,269900,265600,2.93E+05,267100,276400,262900,269200,284600,2.61E+05,267600,250800,263100,301200,283900,273100,224900,2.43E+05,249900,258500,260500,243700,235600,226300,232800,257300,247800,286200,285100,289900,263300,252300,268400,284100,286200,302200,299800,2.97E+05,2.73E+05,266500,267300,268500,269400,266700,268300,2.49E+05,250200,250100,266400,270100,269100,293200,286200,294200,271700,273300,281300,276500,273100,258700,261700,290300,295700,298300,273100,271200,271800,279300,281400,285500,282400,295900,286600,287600,2.70E+05,305700,311900,312300,269500,263400,262200,279200,286800,292200,295600,3.10E+05,304300,330500,294900,284400,257300,2.84E+05,299900,306200,281800,2.83E+05,269100,
2961,Livingston,New York,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127100,136800,130600,129500,113200,119200,118900,118600,120400,121900,126900,121200,118800,113200,1.20E+05,118400,115600,100300,105700,119900,128600,1.26E+05,125200,131600,134100,132900,136200,
